market_id,question,a_score,b_score,a_confidence,b_confidence,revision_flag,recommendation,decision,bet_direction,entry_price,resolved_yes,pnl,weighted_score,estimated_edge,evaluation_date,end_date
547416,"Will ""How to Train Your Dragon"" Rotten Tomatoes score be 95 or higher?",3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-06-15T12:00:00+00:00,2025-06-16T12:00:00+00:00
255308,Coinbase a top 25 app in March?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2024-03-30T00:00:00+00:00,2024-03-31T00:00:00+00:00
533162,"1,000+ Measles cases in U.S. before May?",3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2025-04-29T12:00:00+00:00,2025-04-30T12:00:00+00:00
663755,"Will ""Predator: Badlands"" Opening Weekend Box Office be greater than 26m?",4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.999,True,,,,2025-11-09T12:00:00+00:00,2025-11-10T12:00:00+00:00
537692,Will GPT-5 be released by July 31?,6,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.33,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
506411,Will the debate have 60-65 million viewers?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.11,False,,,,2024-09-09T12:00:00+00:00,2024-09-10T12:00:00+00:00
525927,Will Apple be the largest company in the world by market cap on March 31?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9965,True,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
516942,Bird flu vaccine in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
578192,Putin and Zelenskyy talk by August 22?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.013,False,,,,2025-08-21T00:00:00+00:00,2025-08-22T00:00:00+00:00
521095,Egypt/Jordan agree to take 100k+ Gazan refugees before April?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
563717,Will Samuel Doria Medina win the most votes in the first round of the 2025 Bolivia presidential election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.31,False,,,,2025-08-16T00:00:00+00:00,2025-08-17T00:00:00+00:00
540014,Another Canada election called in 2025?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
553786,Khamenei out as Supreme Leader of Iran by July 31?,7,3,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0055,False,,,,2025-07-30T00:00:00+00:00,2025-07-31T00:00:00+00:00
535639,Will the 10-year Treasury yield hit 4.6% in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
527603,Will 'Opus' gross between 5-7m on opening weekend?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-03-16T12:00:00+00:00,2025-03-17T12:00:00+00:00
630342,Will Alibaba have the second best AI model at the end of December 2025?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
520427,Will DeepSeek have a #1 AI model this year?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
592191,Polish strike on Russia by September 30?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
538981,Will NUP win the most seats in the House of Representatives in the 2025 Philippine general election?,5,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.017,False,,,,2025-05-11T12:00:00+00:00,2025-05-12T12:00:00+00:00
547679,Will Lee Jae-myung win more than 55% of the vote in the South Korea election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0365,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
516962,Will xAI have the top AI model on December 31?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0065,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
593047,Will Meta have the best AI model on October 31?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-10-30T00:00:00+00:00,2025-10-31T00:00:00+00:00
655653,No change in Bank of Japan's interest rates after December 2025 meeting?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.018,False,,,,2025-12-18T00:00:00+00:00,2025-12-19T00:00:00+00:00
508331,Will 'Joker: Folie à Deux' gross between $54-60m opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-10-06T12:00:00+00:00,2024-10-07T12:00:00+00:00
519612,Will Ross Ulbricht go on Joe Rogan before March?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.01,False,,,,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
577912,Will 'A Minecraft Movie' have the second best domestic opening weekend in 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
630119,Will Z.ai have the second best AI model at the end of November 2025?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-11-29T00:00:00+00:00,2025-11-30T00:00:00+00:00
520796,Will egg prices be greater than $5 for January?,4,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.275,False,0.275,7.0,8.0,2025-02-11T12:00:00+00:00,2025-02-12T12:00:00+00:00
590964,"Will ""Demon Slayer"" Opening Weekend Box Office be more than $85m?",3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.007,False,,,,2025-09-14T00:00:00+00:00,2025-09-15T00:00:00+00:00
510545,Will Silver close over $40 at the end of 2024?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
547677,Will Lee Jae-myung win between 51% and 53% of the vote in the South Korea election?,5,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.305,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
595711,Will Russia capture Siversk by October 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.175,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
516811,Will SpaceX have 200 or more launches in 2025?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
631277,Will Tesla be the second-largest company in the world by market cap on December 31?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
546899,Another Houthi strike on Israel before July?,6,8,medium,medium,NONE,GO_EVALUATE,GO,NO,0.07,False,0.07,7.2,6.0,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
519120,Will TikTok be on the App Store on May 1?,6,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9995,True,,,,2025-04-30T12:00:00+00:00,2025-05-01T12:00:00+00:00
507753,U.S. military strike on Lebanon before November?,8,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.009,False,,,,2024-10-30T12:00:00+00:00,2024-10-31T12:00:00+00:00
530389,Will 'Minecraft' gross between 46-52m on opening weekend?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-04-06T12:00:00+00:00,2025-04-07T12:00:00+00:00
543294,Will Krishna Mathoera be the next president of Suriname after the election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.011,False,,,,2025-05-30T12:00:00+00:00,2025-05-31T12:00:00+00:00
549998,Will Xi visit the US before September?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-08-30T00:00:00+00:00,2025-08-31T00:00:00+00:00
530495,Will Mark Carney lose his seat?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.055,False,,,,2025-04-27T12:00:00+00:00,2025-04-28T12:00:00+00:00
575793,Will Andrew Holness be the next Prime Minister of Jamaica after the election?,4,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.655,True,,,,2025-09-02T00:00:00+00:00,2025-09-03T00:00:00+00:00
510219,Will Israel strike Iran on Saturday Oct 26?,8,2,high,low,PRE_SIGNAL,WATCH,SKIP,null,0.0535,False,,,,2024-10-25T12:00:00+00:00,2024-10-26T12:00:00+00:00
541626,Will Michelle Bachelet win the Chilean presidential election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-11-15T12:00:00+00:00,2025-11-16T12:00:00+00:00
540584,Will Tom Zhu be announced as the next CEO of Tesla?,8,2,high,low,PRE_SIGNAL,WATCH,SKIP,null,0.002,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
520672,Megaquake in February?,1,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.008,False,,,,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
542365,"Trump renames Persian Gulf to ""Arabian Gulf"" in May?",4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2025-05-30T12:00:00+00:00,2025-05-31T12:00:00+00:00
515261,Will 'Sonic 3' gross less than $56m on 3-day opening weekend?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.02,False,,,,2024-12-22T12:00:00+00:00,2024-12-23T12:00:00+00:00
592664,Will the Bank of Canada announce a 50+ bps decrease at the October meeting?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.007,False,,,,2025-10-28T00:00:00+00:00,2025-10-29T00:00:00+00:00
521572,Will Azerbaijan win Eurovision 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-05-16T12:00:00+00:00,2025-05-17T12:00:00+00:00
587167,AFD deaths foul play confirmed in 2025?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
701558,"Fed Derivative: ""No Change"" flips ""25bps cut"" by December 9?",6,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0085,False,,,,2025-12-08T00:00:00+00:00,2025-12-09T00:00:00+00:00
516928,"Will Gold close at $2,500-2,600 at the end of 2025?",3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
543523,Will voter turnout in the 2025 Romanian presidential election be between 10.5–11m?,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.135,False,,,,2025-05-17T12:00:00+00:00,2025-05-18T12:00:00+00:00
522872,Kanye's music pulled from Spotify before April?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
519889,Will Elon tweet 525-549 times Jan 24-31?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-01-30T12:00:00+00:00,2025-01-31T12:00:00+00:00
517693,Will Russia abandon Syrian naval base before July?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0065,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
551017,Israel x Hamas ceasefire before August?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0085,False,,,,2025-07-30T00:00:00+00:00,2025-07-31T00:00:00+00:00
519485,Will Fernanda Torres win Best Actress at the 2025 Oscars?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.09,False,,,,2025-03-01T12:00:00+00:00,2025-03-02T12:00:00+00:00
666166,Will José Antonio Kast win between 20% and 24% of votes in the first round?,4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.375,True,,,,2025-11-15T00:00:00+00:00,2025-11-16T00:00:00+00:00
521479,Will egg prices be between $4.75 and $5.00 in February?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.006,False,,,,2025-03-11T12:00:00+00:00,2025-03-12T12:00:00+00:00
516318,Hyperliquid exploit before February?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0025,False,,,,2025-01-30T12:00:00+00:00,2025-01-31T12:00:00+00:00
518333,Will the Greens win the most seats in the next Australian parliamentary election?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-05-02T12:00:00+00:00,2025-05-03T12:00:00+00:00
678296,Will the Gävle Goat burn in 2025?,2,8,high,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.005,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
523245,Will Ukraine agree to give up the rest of Donbas in 2025?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
500121,Boeing emergency landing by next Friday?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.9995,True,,,,2024-03-21T07:00:00+00:00,2024-03-22T07:00:00+00:00
521593,Will Netherlands win Eurovision 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0335,False,,,,2025-05-16T12:00:00+00:00,2025-05-17T12:00:00+00:00
535640,Will the 10-year Treasury yield hit 4.8% in 2025?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
708028,"Will ""Wicked: For Good"" Second Weekend Box Office be between 101m and 109m?",4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.011,False,,,,2025-12-01T00:00:00+00:00,2025-12-02T00:00:00+00:00
537883,Will the ECB announce a 50+ bps decrease at the June meeting?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-06-04T12:00:00+00:00,2025-06-05T12:00:00+00:00
547757,Will Jonas Gahr Støre become the next Prime Minister of Norway?,4,8,medium,medium,NONE,GO_EVALUATE,GO,YES,0.875,True,0.125,6.4,5.6,2025-09-07T12:00:00+00:00,2025-09-08T12:00:00+00:00
629783,Another 7.0 or above earthquake by October 31?,1,6,high,medium,NONE,GO_EVALUATE,SKIP,null,0.17,False,,,,2025-10-30T00:00:00+00:00,2025-10-31T00:00:00+00:00
547431,"Will ""Karate Kid: Legends"" gross $20m or more but less than $23m opening weekend?",4,5,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.08,True,,,,2025-05-31T12:00:00+00:00,2025-06-01T12:00:00+00:00
525194,Did the FBI destroy Epstein files?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0065,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
620399,Zelenskyy out as Ukraine president by December 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
501440,Will Glenn Youngkin win the 2024 Republican VP nomination?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2024-07-17T12:00:00+00:00,2024-07-18T12:00:00+00:00
520579,Israel and Saudi Arabia normalize relations in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
617268,Will Jeff Bezos be richest person on October 31?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-10-30T00:00:00+00:00,2025-10-31T00:00:00+00:00
538685,Pete Hegseth out as Secretary of Defense by Friday?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.004,False,,,,2025-04-24T12:00:00+00:00,2025-04-25T12:00:00+00:00
519877,Will Elon tweet less than 250 times Jan 24-31?,5,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.34,False,0.34,7.4,9.6,2025-01-30T12:00:00+00:00,2025-01-31T12:00:00+00:00
554006,Israel strike on Iran on June 30?,7,8,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,SKIP,null,0.035,False,,,,2025-06-30T00:00:00+00:00,2025-07-01T00:00:00+00:00
564305,Will Severance win the Emmy for Outstanding Drama Series?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.625,False,,,,2025-09-13T00:00:00+00:00,2025-09-14T00:00:00+00:00
658589,Will Celsius Holdings (CELH) beat quarterly earnings?,7,9,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,GO,YES,0.845,False,-0.845,8.2,12.8,2025-11-05T14:00:00+00:00,2025-11-06T14:00:00+00:00
500595,Will 2024 have the hottest April on record?,1,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.9805,True,,,,2024-04-29T12:00:00+00:00,2024-04-30T12:00:00+00:00
500961,Will 'Deadpool & Wolverine' gross between $150m and $170m opening weekend?,5,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0155,False,,,,2024-07-27T12:00:00+00:00,2024-07-28T12:00:00+00:00
524286,US lifts Russia sanctions before April?,7,8,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,SKIP,null,0.018,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
517222,Will ECB raise interest rates in January 2025?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-01-29T12:00:00+00:00,2025-01-30T12:00:00+00:00
569819,Thailand strikes Cambodia by August 31?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0105,False,,,,2025-08-30T18:00:00+00:00,2025-08-31T18:00:00+00:00
524285,US recognizes Russian sovereignty over Ukraine?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0065,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
551043,"Will ""How to Train Your Dragon"" Opening Weekend Box Office be between $92m and $99m?",4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0255,False,,,,2025-06-15T00:00:00+00:00,2025-06-16T00:00:00+00:00
517033,SpaceX Starship 7th launch reaches space?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.955,True,,,,2025-01-14T12:00:00+00:00,2025-01-15T12:00:00+00:00
544713,Will 'Fern' win Crunchyroll's Best Supporting Character Award for 2025?,3,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.72,True,,,,2025-05-24T12:00:00+00:00,2025-05-25T12:00:00+00:00
510218,Will Israel strike Iran on Friday Oct 25?,8,6,medium,medium,NONE,GO_EVALUATE,GO,YES,0.09,True,0.91,6.8,7.2,2024-10-24T12:00:00+00:00,2024-10-25T12:00:00+00:00
507267,Will 'Transformers One' gross more than $49m opening weekend?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-09-22T12:00:00+00:00,2024-09-23T12:00:00+00:00
523986,"Will ""Flow"" win Best Animated Feature at the 2025 Oscars?",4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.315,True,,,,2025-03-01T12:00:00+00:00,2025-03-02T12:00:00+00:00
516708,US 10Y Treasury yield above 5% by June 30?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
513713,Tesla bot at Trump inauguration?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.079,False,,,,2025-01-19T12:00:00+00:00,2025-01-20T12:00:00+00:00
515450,Will Trump announce Arthur Laffer as next Fed Chair?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.005,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
626794,"Will ""Tron: Ares"" Opening Weekend Box Office be less than 36m?",4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.987,True,,,,2025-10-12T12:00:00+00:00,2025-10-13T12:00:00+00:00
504566,Iran strike on US military in August?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.015,False,,,,2024-08-30T12:00:00+00:00,2024-08-31T12:00:00+00:00
551051,"Will ""Materialists"" Opening Weekend Box Office be between $10m and $13m?",4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.86,True,0.14,7.0,8.0,2025-06-15T00:00:00+00:00,2025-06-16T00:00:00+00:00
519784,Fed increases interest rates by 25+ bps after May 2025 meeting?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.001,False,,,,2025-05-06T12:00:00+00:00,2025-05-07T12:00:00+00:00
544025,Will the National Council for the Defense of Democracy – Forces for the Defense of Democracy win the most seats in the 2,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.999,True,,,,2025-06-04T12:00:00+00:00,2025-06-05T12:00:00+00:00
543269,Will Gualberto Cusi Mamani win the 2025 Bolivia presidential election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-10-18T00:00:00+00:00,2025-10-19T00:00:00+00:00
544342,Will monthly inflation increase by 0.2% in May?,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.43,False,,,,2025-06-10T12:00:00+00:00,2025-06-11T12:00:00+00:00
535713,Will the candidate from the New Future Party win the South Korean Presidential Election,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
547778,Will valid votes be fewer than 30 million in South Korean election?,4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
535288,Peter Navarro out of Trump administration in April?,6,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.031,False,,,,2025-04-29T12:00:00+00:00,2025-04-30T12:00:00+00:00
543260,Will Samuel Doria Medina win the 2025 Bolivia presidential election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-10-18T00:00:00+00:00,2025-10-19T00:00:00+00:00
563815,US x Iran nuclear talks resume by August 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0085,False,,,,2025-08-30T00:00:00+00:00,2025-08-31T00:00:00+00:00
552580,Iranian coup attempt before July?,7,3,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0145,False,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
578167,Will Zelenskyy and Putin meet next in China?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
539977,Will 'Thunderbolts' gross between $72m and 77m on opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.7095,True,0.2905,7.0,8.0,2025-05-03T12:00:00+00:00,2025-05-04T12:00:00+00:00
514707,Fact Check: Luigi Mangione motivated by denied claims?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
543308,Will Gnangbo Kacou win the 2025 Ivory Coast presidential election?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-10-24T12:00:00+00:00,2025-10-25T12:00:00+00:00
500594,Will David Hoffman defeat Nic Carter?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0175,False,,,,2024-05-29T12:00:00+00:00,2024-05-30T12:00:00+00:00
519483,Will Mikey Madison win Best Actress at the 2025 Oscars?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.295,True,,,,2025-03-01T12:00:00+00:00,2025-03-02T12:00:00+00:00
521799,Israel x Hamas Ceasefire Phase II by March 15?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0035,False,,,,2025-03-14T12:00:00+00:00,2025-03-15T12:00:00+00:00
505238,100+ monkeypox cases in US by October 31?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0055,False,,,,2024-10-30T12:00:00+00:00,2024-10-31T12:00:00+00:00
503346,US congress stock trading ban by August 31?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2024-08-30T12:00:00+00:00,2024-08-31T12:00:00+00:00
509430,Israel military response against Iran by Friday?,8,8,high,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,GO,NO,0.18,False,0.18,8.0,12.0,2024-10-17T12:00:00+00:00,2024-10-18T12:00:00+00:00
534199,Will Cho Kuk be elected the next president of South Korea?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
801785,Will Google have the third-best AI model at the end of December 2025?,6,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.969,True,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
568121,China coup attempt in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.011,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
513747,Will 'Elden Ring: Shadow of the Erdtree' win Game of the Year?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.035,False,,,,2024-12-11T12:00:00+00:00,2024-12-12T12:00:00+00:00
621126,Will Google be the first company to have an AI model hit 1500 on Chatbot Arena by June 30 2026?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.69,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
657186,Will Tesla dip to $345 in November?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-11-30T04:59:59.999000+00:00,2025-12-01T04:59:59.999000+00:00
501160,Will Elon tweet 100-119 times?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.03,False,,,,2024-05-01T12:00:00+00:00,2024-05-02T12:00:00+00:00
640460,Will OpenAI’s GPT 5 lose the NOF1.ai competition?,6,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.765,True,0.235,7.8,11.2,2025-11-02T00:00:00+00:00,2025-11-03T00:00:00+00:00
516071,100+ Bird Flu cases in U.S. before 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.008,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
542553,Trump EO implementing “most favored nation” drug pricing by next Friday?,7,8,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,SKIP,null,0.9865,True,,,,2025-05-15T12:00:00+00:00,2025-05-16T12:00:00+00:00
543270,Will Ruth Nina win the 2025 Bolivia presidential election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-10-18T00:00:00+00:00,2025-10-19T00:00:00+00:00
525900,Will Elon Musk's net worth be more than $370b on March 31?,6,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
558455,"Will ""Jurassic World"" Opening Weekend Box Office be between $128-139m?",4,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.11,False,0.11,7.0,8.0,2025-07-06T00:00:00+00:00,2025-07-07T00:00:00+00:00
575236,Will annual inflation increase by 2.9% in August?,2,3,high,low,NONE,GO_EVALUATE,SKIP,null,0.475,True,,,,2025-09-10T00:00:00+00:00,2025-09-11T00:00:00+00:00
542540,Fed increases interest rates by 25+ bps after September 2025 meeting?,6,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-09-16T12:00:00+00:00,2025-09-17T12:00:00+00:00
